invoice_number,vendor,amount,date,file_path,days_overdue,duplicate_count,department,payment_term,label
5691,"Wright, Garcia and Deleon",23858.72,2023-08-17,data/invoices/INV-05691.pdf,7,1,IT,Net 15,0
7879,Johnson-Wood,83251.87,2023-01-18,data/invoices/INV-07879.pdf,3,6,HR,Net 90,1
1869,"Simmons, Meadows and Griffin",4549.61,2024-02-25,data/invoices/INV-01869.pdf,7,1,Legal,Net 60,0
8203,Cisneros and Sons,90622.32,2023-03-23,data/invoices/INV-08203.pdf,0,2,Legal,Net 30,1
7487,Mckee-Lee,69505.51,2024-03-25,data/invoices/INV-07487.pdf,3,3,Admin,Net 15,1
807,"Ramsey, Whitney and Coffey",12041.69,2023-01-09,data/invoices/INV-00807.pdf,0,1,Legal,Net 60,0
4806,Novak PLC,7575.25,2024-06-04,data/invoices/INV-04806.pdf,14,1,HR,Net 90,0
9153,"Lamb, Martin and Kim",139700.59,2024-02-07,data/invoices/INV-09153.pdf,1,4,Finance,Net 90,1
7512,"Lamb, Martin and Kim",85261.45,2023-02-16,data/invoices/INV-07512.pdf,3,2,HR,Net 90,1
8057,"Marshall, Dominguez and Welch",134930.87,2024-06-07,data/invoices/INV-08057.pdf,0,2,Legal,Net 60,1
4495,"Lucas, Parker and Alexander",4928.02,2024-03-14,data/invoices/INV-04495.pdf,12,1,Finance,Net 60,0
2633,Ware and Sons,1552.64,2023-10-06,data/invoices/INV-02633.pdf,6,1,Legal,Immediate,0
8901,Paul-Kline,90213.2,2024-01-26,data/invoices/INV-08901.pdf,3,5,IT,Immediate,1
8624,Graham Group,109704.3,2023-03-19,data/invoices/INV-08624.pdf,2,4,IT,Net 15,1
7833,"Cole, Glass and Cunningham",60394.35,2024-05-30,data/invoices/INV-07833.pdf,1,2,HR,Net 30,1
4389,Howard-Jordan,2916.1,2024-05-07,data/invoices/INV-04389.pdf,3,1,Admin,Net 30,0
146,Strickland-Palmer,24284.43,2024-02-18,data/invoices/INV-00146.pdf,0,1,Legal,Net 15,0
6468,Smith and Sons,8659.36,2024-04-17,data/invoices/INV-06468.pdf,1,1,Admin,Net 15,0
2034,"Simmons, Meadows and Griffin",23806.69,2023-01-22,data/invoices/INV-02034.pdf,12,1,IT,Net 90,0
9128,Carlson-Smith,140452.95,2023-07-12,data/invoices/INV-09128.pdf,2,6,Finance,Net 90,1
1166,Strickland-Palmer,20652.27,2023-01-18,data/invoices/INV-01166.pdf,15,1,Finance,Net 90,0
2051,Bowen Group,3614.76,2023-11-15,data/invoices/INV-02051.pdf,10,1,HR,Net 30,0
3761,Campbell-Clark,20318.08,2023-01-13,data/invoices/INV-03761.pdf,2,1,Finance,Net 60,0
4436,Garcia-Smith,8654.48,2023-12-06,data/invoices/INV-04436.pdf,10,1,Finance,Immediate,0
3431,Suarez LLC,1435.84,2023-06-22,data/invoices/INV-03431.pdf,13,1,HR,Net 30,0
8191,"Carter, Garcia and Murphy",79059.53,2024-02-25,data/invoices/INV-08191.pdf,1,4,IT,Net 60,1
8754,Brown Group,46500.5,2023-05-10,data/invoices/INV-08754.pdf,1,2,Operations,Net 60,1
7070,"Cole, Glass and Cunningham",75019.96,2023-12-11,data/invoices/INV-07070.pdf,3,5,HR,Net 30,1
4362,Howard-Jordan,12316.73,2023-06-20,data/invoices/INV-04362.pdf,0,1,IT,Net 90,0
1772,"Tapia, Vaughn and Lee",13496.6,2023-01-04,data/invoices/INV-01772.pdf,14,1,Admin,Net 60,0
3512,"Lucas, Parker and Alexander",3485.66,2023-09-15,data/invoices/INV-03512.pdf,11,1,HR,Net 15,0
272,"Lucas, Parker and Alexander",6773.54,2024-03-02,data/invoices/INV-00272.pdf,5,1,Legal,Net 30,0
8437,Robertson-Hays,58468.19,2024-04-02,data/invoices/INV-08437.pdf,3,3,HR,Net 15,1
2033,Gray Group,23749.07,2023-12-04,data/invoices/INV-02033.pdf,4,1,Marketing,Net 15,0
9665,"Rosales, Mitchell and Hines",58317.71,2023-08-08,data/invoices/INV-09665.pdf,1,4,Finance,Net 15,1
3811,Galloway-Wyatt,1778.41,2023-01-14,data/invoices/INV-03811.pdf,6,1,Finance,Immediate,0
4347,Nolan and Sons,8203.51,2023-09-30,data/invoices/INV-04347.pdf,15,1,Admin,Net 90,0
546,"Edwards, Baker and Anderson",15066.85,2023-03-18,data/invoices/INV-00546.pdf,0,1,IT,Net 60,0
3242,"Guzman, Hoffman and Baldwin",11966.04,2023-04-03,data/invoices/INV-03242.pdf,4,1,Operations,Net 90,0
8503,"Whitney, Gould and Jones",75352.54,2023-06-22,data/invoices/INV-08503.pdf,1,5,Admin,Net 60,1
9919,Burch-Montoya,97889.1,2024-03-17,data/invoices/INV-09919.pdf,2,4,HR,Net 90,1
7565,Jones-Fox,40447.38,2024-02-13,data/invoices/INV-07565.pdf,0,2,Legal,Net 30,1
921,Novak PLC,22532.21,2023-05-21,data/invoices/INV-00921.pdf,2,1,Legal,Immediate,0
9119,Mendez and Sons,134733.64,2024-04-24,data/invoices/INV-09119.pdf,1,4,Admin,Net 90,1
6641,"Rodriguez, Figueroa and Sanchez",5092.78,2023-12-05,data/invoices/INV-06641.pdf,9,1,Operations,Immediate,0
7695,"Hernandez, Cole and Watson",93991.48,2023-08-17,data/invoices/INV-07695.pdf,2,2,IT,Immediate,1
8231,Brown-Shaw,56351.41,2024-03-12,data/invoices/INV-08231.pdf,2,3,Operations,Net 60,1
7127,"Conner, Li and Santiago",135440.33,2024-01-30,data/invoices/INV-07127.pdf,3,2,Marketing,Immediate,1
4279,Kerr-Evans,14074.46,2023-03-26,data/invoices/INV-04279.pdf,15,1,Finance,Net 15,0
2984,Campbell-Clark,2910.57,2023-12-02,data/invoices/INV-02984.pdf,5,1,Marketing,Net 90,0
131,Brock-Mcdonald,8329.13,2023-03-03,data/invoices/INV-00131.pdf,3,1,Admin,Net 60,0
7981,"Bentley, Lynch and Henderson",83760.38,2023-05-24,data/invoices/INV-07981.pdf,1,3,Admin,Net 90,1
2668,Baxter Inc,12192.38,2024-04-21,data/invoices/INV-02668.pdf,11,1,HR,Immediate,0
7139,"Miller, Lucas and Williams",144011.21,2023-02-04,data/invoices/INV-07139.pdf,3,2,Finance,Net 30,1
3224,Davis Group,11969.06,2024-02-18,data/invoices/INV-03224.pdf,5,1,IT,Net 90,0
7694,Hughes Inc,127076.14,2024-03-18,data/invoices/INV-07694.pdf,2,5,HR,Net 15,1
5393,Powell LLC,24187.03,2024-01-08,data/invoices/INV-05393.pdf,10,1,Operations,Net 15,0
615,"Yates, Ramsey and Pittman",2191.63,2023-08-08,data/invoices/INV-00615.pdf,7,1,Legal,Net 60,0
9903,"Lamb, Martin and Kim",50467.88,2023-05-16,data/invoices/INV-09903.pdf,1,3,IT,Net 90,1
1467,Erickson and Sons,6411.78,2024-03-11,data/invoices/INV-01467.pdf,12,1,Admin,Net 15,0
4498,Warner-Gibson,12736.21,2024-01-10,data/invoices/INV-04498.pdf,12,1,Finance,Immediate,0
3043,"Hernandez, Martinez and Weber",20495.7,2023-04-11,data/invoices/INV-03043.pdf,4,1,Admin,Net 90,0
2420,"Simmons, Meadows and Griffin",11361.68,2023-11-04,data/invoices/INV-02420.pdf,4,1,IT,Immediate,0
5086,Wright and Sons,3168.26,2024-06-01,data/invoices/INV-05086.pdf,10,1,HR,Immediate,0
3295,Garner-Thornton,17560.7,2023-05-02,data/invoices/INV-03295.pdf,0,1,Finance,Net 90,0
6738,Walker Ltd,9859.69,2024-05-28,data/invoices/INV-06738.pdf,14,1,Marketing,Net 30,0
1501,Brown-Wall,6293.63,2023-04-09,data/invoices/INV-01501.pdf,5,1,Legal,Net 60,0
1522,Mcdaniel Group,18399.74,2023-11-15,data/invoices/INV-01522.pdf,5,1,Legal,Net 60,0
9118,Gilbert PLC,58073.57,2024-01-10,data/invoices/INV-09118.pdf,2,6,HR,Net 30,1
4233,Hernandez Inc,11807.44,2024-05-29,data/invoices/INV-04233.pdf,0,1,HR,Net 60,0
7687,Mendez-Graham,99202.93,2023-07-06,data/invoices/INV-07687.pdf,0,3,Marketing,Net 30,1
4431,"Joyce, Wilson and Lam",10839.77,2024-04-10,data/invoices/INV-04431.pdf,9,1,Legal,Net 60,0
391,Bell-Lane,22953.79,2024-02-27,data/invoices/INV-00391.pdf,13,1,Marketing,Net 15,0
9859,Williams-Berg,90488.42,2024-04-22,data/invoices/INV-09859.pdf,1,3,Marketing,Net 30,1
7125,Graham Group,95467.21,2023-05-30,data/invoices/INV-07125.pdf,3,3,Operations,Immediate,1
5914,Freeman-Chang,8986.39,2023-01-28,data/invoices/INV-05914.pdf,7,1,Operations,Net 90,0
8593,Scott and Sons,117529.5,2023-09-27,data/invoices/INV-08593.pdf,1,2,Finance,Net 90,1
4807,Gonzales-Harrison,18749.73,2024-02-16,data/invoices/INV-04807.pdf,12,1,Marketing,Immediate,0
8955,Harper and Sons,45834.88,2024-03-03,data/invoices/INV-08955.pdf,0,2,Marketing,Net 90,1
8239,Jackson-Wallace,89984.57,2023-07-02,data/invoices/INV-08239.pdf,0,6,HR,Net 60,1
8045,Brown-Copeland,43586.33,2023-04-13,data/invoices/INV-08045.pdf,2,5,Admin,Net 60,1
9783,Collins Group,143302.32,2024-06-21,data/invoices/INV-09783.pdf,0,3,Legal,Net 30,1
3994,Powell LLC,10953.04,2023-11-08,data/invoices/INV-03994.pdf,5,1,Legal,Net 15,0
9552,Carlson-Smith,89452.33,2023-11-22,data/invoices/INV-09552.pdf,2,5,HR,Net 15,1
6610,Russell-Daniels,10258.18,2023-01-10,data/invoices/INV-06610.pdf,13,1,IT,Net 90,0
5320,"Harrison, Johnson and Roberts",8126.96,2023-01-07,data/invoices/INV-05320.pdf,5,1,Marketing,Net 90,0
7120,Marshall-Elliott,70497.4,2023-07-09,data/invoices/INV-07120.pdf,2,5,HR,Immediate,1
2422,White-Green,23605.15,2024-03-07,data/invoices/INV-02422.pdf,13,1,Operations,Immediate,0
5605,Morgan-Schwartz,13549.96,2023-01-10,data/invoices/INV-05605.pdf,0,1,Marketing,Immediate,0
1751,Jackson-Lawson,9723.33,2023-10-21,data/invoices/INV-01751.pdf,12,1,Operations,Net 15,0
9016,Graham Group,124202.68,2024-02-11,data/invoices/INV-09016.pdf,2,2,IT,Immediate,1
9719,"Valentine, Joyce and Murray",60152.57,2023-10-28,data/invoices/INV-09719.pdf,0,5,Marketing,Net 15,1
339,"Wood, Hunter and Peterson",22890.98,2023-12-17,data/invoices/INV-00339.pdf,11,1,Legal,Net 90,0
8408,"Taylor, Wright and Davidson",142088.64,2023-05-19,data/invoices/INV-08408.pdf,3,2,HR,Net 30,1
1342,Salazar-Ball,14242.86,2024-06-17,data/invoices/INV-01342.pdf,10,1,Admin,Net 60,0
9545,Hernandez-Jones,77659.12,2023-05-20,data/invoices/INV-09545.pdf,3,6,Finance,Immediate,1
7983,Stanley PLC,45306.86,2024-02-07,data/invoices/INV-07983.pdf,0,5,Operations,Net 60,1
3641,"Miller, Hernandez and Reyes",15293.86,2023-12-15,data/invoices/INV-03641.pdf,15,1,HR,Net 15,0
330,Robinson-Lee,4900.05,2023-11-03,data/invoices/INV-00330.pdf,10,1,Marketing,Net 15,0
8829,Williams-Berg,109604.39,2024-03-20,data/invoices/INV-08829.pdf,2,6,Marketing,Net 30,1
3005,"Edwards, Baker and Anderson",13154.55,2024-04-05,data/invoices/INV-03005.pdf,14,1,Finance,Net 90,0
6961,"Le, Lewis and Hayes",24468.08,2023-10-12,data/invoices/INV-06961.pdf,7,1,Finance,Net 60,0
4091,"Parker, Ortiz and Powell",4778.75,2023-12-13,data/invoices/INV-04091.pdf,2,1,Operations,Net 90,0
2323,Chandler-Edwards,15186.03,2023-09-30,data/invoices/INV-02323.pdf,3,1,Admin,Immediate,0
6668,Powell LLC,8563.22,2023-07-30,data/invoices/INV-06668.pdf,7,1,Admin,Net 30,0
7010,Gilbert PLC,114286.18,2024-04-30,data/invoices/INV-07010.pdf,2,6,Marketing,Net 15,1
4198,"Gardner, Robinson and Lawrence",9469.61,2023-11-29,data/invoices/INV-04198.pdf,3,1,HR,Net 60,0
3550,"Fisher, Wilson and Brown",4682.18,2024-02-21,data/invoices/INV-03550.pdf,8,1,Marketing,Net 15,0
8364,"Taylor, Wright and Davidson",45514.77,2024-05-09,data/invoices/INV-08364.pdf,1,2,Marketing,Net 15,1
4204,Johnson-Doyle,22991.37,2024-06-08,data/invoices/INV-04204.pdf,13,1,IT,Net 60,0
9311,"Downs, Morris and Maddox",90095.8,2024-04-13,data/invoices/INV-09311.pdf,2,3,Marketing,Immediate,1
8937,Cook and Sons,68151.51,2023-04-08,data/invoices/INV-08937.pdf,0,6,Finance,Net 60,1
6186,Reid Group,24312.19,2024-05-26,data/invoices/INV-06186.pdf,15,1,Admin,Net 60,0
1640,"Phillips, Wagner and Jordan",9537.86,2024-04-16,data/invoices/INV-01640.pdf,10,1,Finance,Net 90,0
61,"Woods, Calhoun and Schmidt",9488.29,2024-02-21,data/invoices/INV-00061.pdf,4,1,HR,Net 60,0
1241,"Hurst, Freeman and Nelson",8138.15,2023-06-14,data/invoices/INV-01241.pdf,14,1,Legal,Net 90,0
5761,"Reid, Ferguson and Sanchez",18043.86,2023-03-13,data/invoices/INV-05761.pdf,1,1,IT,Net 90,0
5137,"Ferrell, Rice and Maddox",15433.78,2024-03-05,data/invoices/INV-05137.pdf,11,1,Operations,Net 60,0
2344,Ross LLC,14151.69,2023-10-08,data/invoices/INV-02344.pdf,0,1,Operations,Net 60,0
2121,"Jackson, Miller and Robertson",22190.91,2023-11-05,data/invoices/INV-02121.pdf,9,1,IT,Net 60,0
1525,Schroeder-Kramer,23824.32,2024-01-04,data/invoices/INV-01525.pdf,12,1,Operations,Net 60,0
7618,Robertson-Hays,103154.52,2023-08-22,data/invoices/INV-07618.pdf,0,3,Legal,Net 90,1
154,"Harrison, Johnson and Roberts",18911.02,2023-05-20,data/invoices/INV-00154.pdf,2,1,Finance,Immediate,0
482,"Parker, Ortiz and Powell",20883.56,2024-02-07,data/invoices/INV-00482.pdf,15,1,HR,Net 15,0
6123,Doyle Ltd,21234.46,2023-07-02,data/invoices/INV-06123.pdf,13,1,Legal,Net 60,0
7675,"Kim, Gonzales and Mills",57951.15,2023-01-03,data/invoices/INV-07675.pdf,3,5,IT,Net 15,1
7102,"Mullen, Brewer and Hernandez",137467.52,2024-05-25,data/invoices/INV-07102.pdf,1,4,Finance,Net 30,1
1763,"Morales, Thomas and Schultz",7476.35,2023-06-30,data/invoices/INV-01763.pdf,2,1,HR,Net 30,0
7716,"Cole, Glass and Cunningham",96792.63,2024-01-22,data/invoices/INV-07716.pdf,0,4,Legal,Net 60,1
9082,Hines-Berry,111294.24,2023-04-10,data/invoices/INV-09082.pdf,2,5,HR,Net 15,1
7480,"Downs, Morris and Maddox",133489.28,2023-06-22,data/invoices/INV-07480.pdf,0,5,Legal,Net 60,1
6213,House-Glover,7043.41,2024-05-18,data/invoices/INV-06213.pdf,7,1,Operations,Net 60,0
4854,"Guerrero, Peck and Coleman",3443.26,2023-11-22,data/invoices/INV-04854.pdf,6,1,Legal,Immediate,0
2712,Robinson-Lee,14902.49,2024-05-08,data/invoices/INV-02712.pdf,13,1,Operations,Net 30,0
6767,Garcia-Jennings,16691.26,2024-05-22,data/invoices/INV-06767.pdf,7,1,Legal,Net 30,0
4151,Smith and Sons,17464.25,2023-01-23,data/invoices/INV-04151.pdf,3,1,Finance,Net 30,0
1334,Vargas Ltd,23647.43,2023-03-28,data/invoices/INV-01334.pdf,10,1,Finance,Immediate,0
8379,Roberts-Sullivan,77436.04,2023-08-10,data/invoices/INV-08379.pdf,3,2,Marketing,Immediate,1
9390,Blackwell LLC,57684.09,2024-04-23,data/invoices/INV-09390.pdf,2,6,Finance,Immediate,1
9708,"Miller, Lucas and Williams",119984.79,2023-12-05,data/invoices/INV-09708.pdf,3,3,IT,Net 90,1
9122,Cook and Sons,57196.87,2023-09-19,data/invoices/INV-09122.pdf,0,4,IT,Net 90,1
3851,Castaneda-Ashley,12056.62,2023-03-04,data/invoices/INV-03851.pdf,14,1,IT,Net 90,0
8341,Brown-Copeland,83166.52,2024-03-29,data/invoices/INV-08341.pdf,0,4,Marketing,Net 15,1
4125,Hughes-Alvarado,10555.29,2024-02-20,data/invoices/INV-04125.pdf,5,1,Admin,Net 60,0
8964,Moody-Taylor,137289.92,2024-05-17,data/invoices/INV-08964.pdf,1,3,IT,Net 60,1
4789,"Hoffman, Baker and Richards",12526.84,2024-01-26,data/invoices/INV-04789.pdf,13,1,Marketing,Immediate,0
2867,"Mcclure, Ward and Lee",15090.92,2023-05-06,data/invoices/INV-02867.pdf,12,1,Legal,Net 60,0
1387,"Daniels, Adkins and Brown",21176.42,2023-10-16,data/invoices/INV-01387.pdf,1,1,HR,Net 15,0
5942,White-Green,22821.44,2023-09-12,data/invoices/INV-05942.pdf,15,1,Operations,Net 15,0
3068,Jones Inc,4076.88,2024-05-23,data/invoices/INV-03068.pdf,0,1,Admin,Net 30,0
9059,Roberts-Sullivan,116329.67,2024-02-01,data/invoices/INV-09059.pdf,0,6,IT,Net 30,1
3630,Gutierrez Group,12386.42,2023-06-29,data/invoices/INV-03630.pdf,2,1,Finance,Net 60,0
9456,"Cole, Glass and Cunningham",135134.15,2023-05-18,data/invoices/INV-09456.pdf,3,6,IT,Net 15,1
8950,Cox LLC,146828.25,2024-06-21,data/invoices/INV-08950.pdf,2,3,IT,Net 30,1
3029,"Hoffman, Baker and Richards",18509.35,2024-02-06,data/invoices/INV-03029.pdf,1,1,Marketing,Net 60,0
2970,Anderson Group,10371.91,2023-07-20,data/invoices/INV-02970.pdf,5,1,IT,Net 15,0
8647,Scott and Sons,73434.01,2023-11-01,data/invoices/INV-08647.pdf,0,4,Operations,Net 90,1
6137,Wilkerson-Day,5787.21,2023-04-13,data/invoices/INV-06137.pdf,13,1,Marketing,Immediate,0
8802,"Fuller, Ingram and Moss",74048.08,2023-02-18,data/invoices/INV-08802.pdf,0,2,IT,Immediate,1
4264,"Hall, Baker and Moody",15441.77,2023-02-08,data/invoices/INV-04264.pdf,14,1,Admin,Immediate,0
646,"Barnett, Rogers and Snyder",6068.57,2023-01-23,data/invoices/INV-00646.pdf,5,1,IT,Net 90,0
9654,"Gregory, Kim and Martinez",54197.14,2024-04-05,data/invoices/INV-09654.pdf,0,5,Operations,Net 90,1
2075,"Brown, Harris and Dougherty",21990.74,2023-11-28,data/invoices/INV-02075.pdf,2,1,IT,Net 60,0
342,"Reyes, Chase and Jenkins",8608.98,2023-12-24,data/invoices/INV-00342.pdf,8,1,Finance,Net 30,0
8042,Ortiz-Morgan,71563.14,2023-05-02,data/invoices/INV-08042.pdf,3,2,Legal,Net 60,1
1623,Freeman-Chang,1227.94,2024-06-09,data/invoices/INV-01623.pdf,4,1,Legal,Net 60,0
7142,Robertson-Hays,125952.62,2023-07-07,data/invoices/INV-07142.pdf,3,6,Finance,Net 60,1
5797,Bennett Group,7294.62,2024-02-12,data/invoices/INV-05797.pdf,13,1,Marketing,Net 15,0
7185,Cole-Palmer,131874.66,2024-04-19,data/invoices/INV-07185.pdf,0,4,Marketing,Net 15,1
8233,"Downs, Morris and Maddox",136659.93,2023-02-08,data/invoices/INV-08233.pdf,2,2,Admin,Net 60,1
5476,"West, Henderson and Ramirez",20400.03,2024-04-13,data/invoices/INV-05476.pdf,9,1,Marketing,Net 30,0
9253,Hughes Inc,118311.62,2023-10-29,data/invoices/INV-09253.pdf,0,2,HR,Immediate,1
75,Zhang PLC,8293.0,2023-08-04,data/invoices/INV-00075.pdf,13,1,Admin,Net 15,0
8634,Burch-Montoya,80308.16,2024-04-22,data/invoices/INV-08634.pdf,0,3,Legal,Net 60,1
9230,Acosta Inc,120951.61,2024-05-09,data/invoices/INV-09230.pdf,0,2,HR,Net 30,1
2052,Medina-Navarro,14461.25,2023-08-01,data/invoices/INV-02052.pdf,15,1,Marketing,Net 60,0
2542,Guerrero Inc,1717.55,2024-05-24,data/invoices/INV-02542.pdf,13,1,Admin,Immediate,0
1302,"Wood, Hunter and Peterson",17603.35,2024-05-13,data/invoices/INV-01302.pdf,9,1,Marketing,Net 15,0
5878,Hickman Ltd,2758.04,2023-09-10,data/invoices/INV-05878.pdf,15,1,Marketing,Net 60,0
7369,Jones-Fox,73801.81,2024-01-20,data/invoices/INV-07369.pdf,0,5,Marketing,Net 90,1
1305,Castaneda-Ashley,6021.51,2023-05-29,data/invoices/INV-01305.pdf,7,1,Operations,Net 15,0
8429,"Richardson, Edwards and Ramirez",70869.03,2023-03-08,data/invoices/INV-08429.pdf,1,2,IT,Net 30,1
9095,"Brown, Romero and Collins",74788.29,2023-12-08,data/invoices/INV-09095.pdf,2,2,Marketing,Net 60,1
2600,Williams-Cook,18966.6,2023-05-11,data/invoices/INV-02600.pdf,15,1,Marketing,Net 15,0
2574,Medina-Navarro,1247.05,2023-05-12,data/invoices/INV-02574.pdf,0,1,Marketing,Immediate,0
3187,Lewis-Murphy,8434.31,2023-05-07,data/invoices/INV-03187.pdf,7,1,Marketing,Net 90,0
2769,Moon-White,18708.68,2024-06-05,data/invoices/INV-02769.pdf,7,1,Operations,Net 30,0
4832,Reynolds Ltd,2726.54,2023-06-04,data/invoices/INV-04832.pdf,6,1,HR,Net 90,0
4224,Moon-White,24305.78,2024-03-15,data/invoices/INV-04224.pdf,0,1,Legal,Net 90,0
9650,Walker-Flores,77820.51,2024-02-25,data/invoices/INV-09650.pdf,3,2,IT,Immediate,1
2107,White-Green,9212.35,2024-05-30,data/invoices/INV-02107.pdf,8,1,IT,Net 15,0
2680,"Miller, Ramos and Coleman",2056.32,2023-01-13,data/invoices/INV-02680.pdf,4,1,HR,Immediate,0
1388,Bowen Group,2678.45,2023-04-02,data/invoices/INV-01388.pdf,12,1,Legal,Net 30,0
8932,"Fuller, Ingram and Moss",48603.39,2023-11-12,data/invoices/INV-08932.pdf,0,3,Finance,Net 60,1
9660,"Huang, Cole and Pacheco",44412.23,2023-02-11,data/invoices/INV-09660.pdf,0,2,Legal,Net 90,1
7084,"Downs, Morris and Maddox",119467.65,2023-12-28,data/invoices/INV-07084.pdf,3,2,Operations,Immediate,1
1280,Lopez-Martinez,12045.6,2024-05-06,data/invoices/INV-01280.pdf,14,1,Legal,Net 90,0
805,Miller-Wright,4077.9,2024-06-22,data/invoices/INV-00805.pdf,13,1,Operations,Net 15,0
1556,"Phillips, Wagner and Jordan",24407.32,2023-12-05,data/invoices/INV-01556.pdf,3,1,IT,Immediate,0
9487,Scott and Sons,66268.4,2024-04-23,data/invoices/INV-09487.pdf,2,2,Legal,Net 60,1
4567,"Mccall, Hanson and Alvarado",2822.53,2023-09-22,data/invoices/INV-04567.pdf,7,1,Marketing,Net 30,0
9670,Johnson-Wood,104016.23,2023-03-09,data/invoices/INV-09670.pdf,0,5,IT,Net 15,1
4842,Martinez-Dudley,1540.66,2024-05-06,data/invoices/INV-04842.pdf,13,1,Operations,Net 90,0
3595,Baird-Sanchez,9343.19,2023-08-31,data/invoices/INV-03595.pdf,0,1,HR,Immediate,0
6036,Walker Ltd,22280.62,2023-12-12,data/invoices/INV-06036.pdf,2,1,Admin,Net 60,0
6853,"Gardner, Robinson and Lawrence",18546.74,2024-02-29,data/invoices/INV-06853.pdf,1,1,Legal,Net 30,0
8706,Graham Group,103137.05,2023-12-07,data/invoices/INV-08706.pdf,0,5,HR,Net 60,1
4178,Doyle Ltd,15782.03,2023-12-14,data/invoices/INV-04178.pdf,7,1,Finance,Net 30,0
1309,"Higgins, Strickland and Martin",2222.13,2023-01-09,data/invoices/INV-01309.pdf,3,1,Legal,Immediate,0
3453,"Ferrell, Rice and Maddox",5301.91,2023-12-25,data/invoices/INV-03453.pdf,3,1,HR,Net 15,0
3696,Medina-Navarro,6581.16,2023-01-09,data/invoices/INV-03696.pdf,0,1,Marketing,Net 30,0
4243,Christensen PLC,10864.6,2024-06-21,data/invoices/INV-04243.pdf,0,1,Admin,Net 60,0
2199,"Edwards, Baker and Anderson",8270.96,2023-01-13,data/invoices/INV-02199.pdf,8,1,Finance,Net 15,0
4426,"Sanford, Rivera and Garcia",7942.44,2024-01-04,data/invoices/INV-04426.pdf,15,1,Marketing,Net 30,0
6151,White-Lewis,7827.78,2024-05-16,data/invoices/INV-06151.pdf,2,1,Admin,Immediate,0
944,Gregory-Watkins,5314.51,2023-05-19,data/invoices/INV-00944.pdf,12,1,Operations,Net 90,0
823,Hickman Ltd,16373.94,2023-12-12,data/invoices/INV-00823.pdf,13,1,Legal,Net 15,0
5006,Reid Group,22940.15,2023-08-22,data/invoices/INV-05006.pdf,11,1,Admin,Immediate,0
6613,Zhang PLC,22834.58,2023-02-23,data/invoices/INV-06613.pdf,5,1,Operations,Net 60,0
8357,Morgan-Lopez,76272.63,2024-01-15,data/invoices/INV-08357.pdf,3,3,Admin,Immediate,1
5620,Perez Inc,1926.19,2023-08-22,data/invoices/INV-05620.pdf,3,1,Operations,Net 90,0
4548,"Hensley, Powell and David",4639.0,2024-06-11,data/invoices/INV-04548.pdf,10,1,HR,Net 60,0
2539,"Brown, Harris and Dougherty",5189.95,2023-04-26,data/invoices/INV-02539.pdf,2,1,Legal,Net 60,0
5208,Davis Inc,10084.68,2024-05-07,data/invoices/INV-05208.pdf,3,1,Marketing,Net 60,0
9515,"Gregory, Kim and Martinez",138923.48,2023-11-21,data/invoices/INV-09515.pdf,0,2,Marketing,Net 30,1
9010,"Kim, Gonzales and Mills",44719.36,2024-03-10,data/invoices/INV-09010.pdf,1,4,HR,Immediate,1
3055,"Pugh, Henderson and Moon",3230.3,2023-04-28,data/invoices/INV-03055.pdf,4,1,Operations,Net 30,0
3676,"Reid, Ferguson and Sanchez",1112.46,2023-09-13,data/invoices/INV-03676.pdf,9,1,HR,Net 15,0
7777,"Henderson, Cox and Cox",41402.95,2023-06-27,data/invoices/INV-07777.pdf,2,3,Finance,Net 90,1
7219,Hernandez-Jones,43648.24,2023-11-27,data/invoices/INV-07219.pdf,3,6,Marketing,Immediate,1
6723,Donovan-Harris,5877.75,2023-08-12,data/invoices/INV-06723.pdf,4,1,Finance,Net 15,0
3301,Miller-Wright,1313.16,2023-01-20,data/invoices/INV-03301.pdf,12,1,Marketing,Immediate,0
3311,"Thomas, Lee and Greene",8944.72,2023-04-08,data/invoices/INV-03311.pdf,2,1,IT,Net 30,0
7222,"Carter, Garcia and Murphy",45457.93,2024-06-30,data/invoices/INV-07222.pdf,1,5,Marketing,Net 30,1
8520,"Kim, Gonzales and Mills",91737.32,2023-01-06,data/invoices/INV-08520.pdf,1,6,IT,Net 60,1
5955,Wilson-Jones,24321.23,2023-02-04,data/invoices/INV-05955.pdf,14,1,Legal,Net 90,0
833,Burgess-Thompson,21741.79,2024-04-23,data/invoices/INV-00833.pdf,8,1,Marketing,Immediate,0
3463,"Brown, Valdez and Lucas",17056.19,2024-06-29,data/invoices/INV-03463.pdf,8,1,IT,Net 60,0
7644,Mckee-Lee,126176.33,2024-03-12,data/invoices/INV-07644.pdf,1,2,Finance,Immediate,1
55,Burton Ltd,18222.69,2023-07-28,data/invoices/INV-00055.pdf,8,1,Marketing,Immediate,0
3452,Russell Group,8706.31,2023-02-20,data/invoices/INV-03452.pdf,11,1,Marketing,Immediate,0
6306,White-Green,12924.14,2023-08-22,data/invoices/INV-06306.pdf,11,1,Legal,Net 90,0
1482,Jackson-Lawson,18694.98,2023-10-22,data/invoices/INV-01482.pdf,14,1,Finance,Net 90,0
4874,"Hall, Baker and Moody",20553.15,2023-12-24,data/invoices/INV-04874.pdf,6,1,Marketing,Net 15,0
8039,"Hall, Hansen and Barnett",98814.97,2024-06-14,data/invoices/INV-08039.pdf,2,2,HR,Net 15,1
